review_text,cluster
satisfying aah umm yeah 😏,4.0
Unnecessary updates is sometimes annoying,4.0
Pleade update my gcash,4.0
"I have been using this for almost 2 years without any problems but recently, it's giving me error that ""there is something wrong...."" and it takes a lot of time to access my account. What's wrong?",2.0
Piste! sge rag error!,1.0
Verry exellent using to dis apps,2.0
"I can no longer open it as it keeps on asking to be updated. I wanted to do so but when I click the ""Let's go"" sign there's no update option! Should also be able to be linked to my accounts.",1.0
"Very bad customer service. No respect to customers whose escalated issues can span four months like mine, others may be longer. No resolution to the issue I presented last May 28 until now. What a shame that this service is acquainted with Globe which I am very loyal to for 10 years now.",4.0
Very bad exp. with you GCash.,4.0
i got balance but i cant buy load whats the matter? please fix it,4.0
It's so damn great and usefully needed.☺️😍😍😍,4.0
Ive been using this app for many years. It helped me especially during the pandemic. But they are collecting charges for some transactions and other services. This Gcash terms has a huge impact to others mostly to a small starting businesses(online seller) Just sharing my opinion,4.0
I'll give you Free 5 star because this app is very helpful,4.0
No rebate when i buy load.. so disappointing,4.0
I love G-cash 5 star rate for you. Experience is best and easy. SO WHAT ARE YOU GUYS WAITING FOR. START downloading Gcash apps and experience the best!,4.0
"you don't even reple to my gmail, im still verifying my account its been how many weeks.",2.0
How come that there's a processing fee charges now using this gcash app and every transaction worth 67 pesos .. too bad,3.0
I had no idea about this app.,4.0
"Basura lalo na tinanggal niyo yung buy load pina corny niyo, bwisit kayo",1.0
Is there any problem on GCASH? Sobrang galing ng service nu,4.0
best app for any money transaction,4.0
It's very convenient to use and it reminds me the safety of my account to avoid frauds. Thank you for making this wonderful application that every Filipino can rely on their everyday needs. MABUHAY!!!,4.0
"Been using this app for years. I even rated it 5 stars 2 years ago. Every now and then, I needed to update to their newest version just to log in. But it's okay. It's convenient to everyone esp those doing businesses online. Easy transaction including bank transfers and paying bills. But the changes especially the charges for every transaction will have a big impact. We're doing small transactions here, and the added fee will be a big deal for us. Just saying.",4.0
you need to fully verified to cash out your past cash in,4.0
Bad GCash always requirements MPIN !!!,4.0
"I do not understand why I can no longer scan QR codes. Gumagana naman sya before. I have a stable internet, my camera works fine but I always get 'the QR code string is not supported by Gcash.' This is soooo annoying😠 kase this only happens to Gcash app, other QR code scanning apps are okay. 🤦‍♀️🤦‍♀️🤦‍♀️",4.0
"sadly this app is not compatibe with other android phone. Don't know the reason, but it says it s compatibe to all mobile network device. I uses Samsung Chrome Netbook and aTablet both uses above Android 6, still ""This app is not compatible with this device"", I even done clearing the google app cache. There is no other choice for me but to invest or use another app.",1.0
No to transfer fees. This has been this app's greatest catch when it comes to online transfers. Nagawa nio ngang itaguyod tong app before kahit walang transfer fees. Ngayon nio pa talaga naisipan lagyan ng fees ang fund transfers.. bakit? Kasi most of the transactions are thru online na? Lumalabas pagka gahaman nio sa pera.,4.0
such a hassle u cant verify account alwasy invalid my ID .. i try more times i gcash message me that says ur waiting tommorroe to verify again 😏,4.0
Good application free from hassle and is easy to use,2.0
"It was way more convenient before but due to some changes, as of now became less but still looking forward for the better.",4.0
"gcash is, friendly user helped to any kind of transaction. Amazing apps",2.0
Verry convenient.. Keep it up! ❤❤,4.0
Poor app.. Can't easily connect and having big charges,3.0
i was unaware that my account was suspended. Agents just keep on providing tickets and false promises. Next time please provide definite resolution. Its been 3 weeks still my concern was not resolved.,2.0
"I'm a long time user of GCash. But there are things that surprises me a lot. Still, I'm lovin it 🤩",3.0
"Gcash is very useful. And i hope that you won't charge fees if so, make it minimal. People nowadays are tight in their money",2.0
This application helped me so much ngyong pandemic,4.0
I cant load money into my relative's account and also my account. Lagi na lang unsuccessful. Ano yun Globe everyday na lang nag m-maintenance yang app niyo? Paki ayos naman!,4.0
This very good apps and thank you somuch gcash,2.0
There peggy bank is disaster full of fraud Gcredit not good they not organized and not properly monitored. Upgrades sucks 2 days waiting to download. Pls naman ayusin nyo to.,4.0
Great app😍.I get payment many time,4.0
Bakit ang hirap na ng gcash update ngayon. Nakailang ulit naku sa pag update halos mauubos nlng load ko kakaupdate ayaw nya parin. 😈😈 ayusin nyo naman apps nyo.dina nakakatuwa talaga 😠😠,4.0
It is great.This is very easy earming app.,4.0
No charge deduction please,2.0
"Convenient and easy to use... but i suggest that you put a ""later"" option when it comes to updating... several times it happened to me.. i needed to access the account but I can't, because i need to update first.. that's quite a hassle",3.0
nice and please sana ibalik ninyo yung mga pa freebies nyo dati na madami wala na kasi ngayon masyado ill rate 5 stars pag bumalik sa dati na maraming freebies 😊,4.0
I have been useing this app more than 1 year and now i can say it is a great and helpful app,4.0
Very useful makes transactions fast and easier,4.0
Very useful and easy to send money,4.0
It vary helpful app,1.0
It is really a great app and i am a long user of this app.,4.0
I benefit a lot from this app,4.0
In this app pay bil and buy load is very easy,2.0
It make my life vary easy,4.0
I have been using this app a few months. This is really helpful.,4.0
By using this app i benefited very much.,2.0
This is great app and it is very easy to do Everything.,1.0
"i dont like this anymore. they started to collect fees now. most people are using this instead of saving money tru bank because it does not have additional fee before. but , now. they will and i think this decision will affect your company , they will just use atm bank now , since the fee is less. hayyy",1.0
Vary easy app,2.0
Love this app and i am a long user of this app,3.0
I have been useing this app long time and this is a great and easy app.,2.0
"Very convenient , easy to transact",4.0
Bagal mag loading hirap mag open baka mahina lang data ko.,3.0
This is a real app no risk,1.0
This a real app and this is a vary trusted app,3.0
"I hope you will added a new requirements , like student ID or lets say basic requirements",4.0
Is good I'm New this using Gcash.,2.0
Super nice app and legit to transper money to your friend and no transfer fee .what your waiting for download now,4.0
"It is often required an update, sometimes almost everyday but still after update still cant log in , still error..can u improve it pls",2.0
hi can you please also include student id as a requirement for verification?i i guess it would be more convenient for students like me. thank you.,1.0
Hindi nagwowork masyado app,4.0
It's somewhat lagging for me. Maybe you could make the features more comprehendible and easy to access.,4.0
still alot of system errors but also alot has improved.,1.0
I hadn't been receiving authentication number so I uninstalled it.,4.0
Unable to link my gcash mastercard.,1.0
You should reduce the percentage of charge fee so that user will continue to used your app.,4.0
Cashing in thru bank is always unavailable. Why???,4.0
"Dapat po valid din ang postal id sa pag verified ng account, hindi ko po ma cash out ang pera ko kung anu anung id p hinahanap sobrang hassle kya unstalled ko nalng kc useless sakit sa ulo",2.0
nice makakaipon ka talaga,4.0
"starting October, there will be charges for every transactions",4.0
Every time I use the app needs to update nakaka inis,4.0
1 star for collecting charges in transferring fund from gcash to my bank acct. Ridiculous,1.0
Error in sending transfer money tru bank acount,2.0
Amezing app i like it to use,1.0
From 5 stars to 3 stars They added a fee to cash in and a fee to cash out. Cash out na lng sana may bayad. Parang nadoble dobke naman ung charge,4.0
"I've been using GCash for years na, pero ngayon nagkaka problem na. Parang may bug, I don't know pero nag uninstall naman ako ilang beses na tsaka reinstall, walang effect. Naka link before yung BPI ko. Pero ngayon nag try ako mag link ulit kasi nawala bigla, kailangan mag sa sign in sa BPI using GCash app mismo? Tapos ang laging lumalabas incorrect yung password ko kahit tama naman? Ano 'to GCash? Naka ilang reset tuloy ako ng password ko sa BPI Account ko. Super hassle tsaka nakaka worry. 😡😡",4.0
Please make the app usable even without frequent updates!!! The app updates often i keep needing to spend on data to keep using the app.,4.0
Please update your ID's list. How come its very limited? Postal ID isn't even there. Please make it easier for us to verify list all valid Id's. Update your list.,4.0
Its not upgrading fast.,1.0
Very usefull anytime anywhere,1.0
This is fun😍You can earn real money buy loads 😍😍Super great 👌,4.0
"Ok lng malayo ipapalit dati, 5 star na kasi may malapit na",4.0
How am i supposed to open my gcash account and pay my globe line bill if i cant receive my authetication code in my messages because my line is cut and i cant even receive any messages. Why not using the MPIN to open the account why need an authentication code if you cant receive it! And besides i cant receive incoming messages because im out of the country.,2.0
Walang kwentang app Ito.....nag cash in ako hanggang ngayon Wala paren 2k na ipinasok ko,4.0
Sige rag update. Kapoy,4.0
My experience is not good,4.0
"Before I was excited to use it because of rebates plus freebies when cashing in then you removed it. You changed it into vouchers then removed it again and charged us for cashing in. The only reasons why I stay are gcredit, bank transfer, buy load and pay bills. Without them you are no longer useful.",4.0
Very poor interface - paper is more efficient,4.0
Faster than thunder . When you transfer money . 😊,2.0
"Hello Gcash, I can't use you anymore because you keep reminding me to update your app, but then it's still not available in my region, its not working, how can you help me?",4.0
The app is worthless and customer service is the worst. Never use this app if you want to be reassured about any problems you are facing with the use of the app,4.0
Panget na dati pwede student id lang,4.0
"Its almost one month, but my account is still not verified! I have already cashed in money but I cannot use it. Whats taking you so long?",4.0
"I think my account was reseted, why did u even do that, pls bring it back its really bothering me right nowww!!!!!!",4.0
"I've been using this app for a long time, just now it notify me for new update, upon pressing update, it was unistalled. haha, cnu may kasalanan kya nito android or gcash",4.0
Puro kayo update dyos ko! Wala naman kwenta,3.0
"Not so good since I have experienced very bad, I was debited but it's not push through with my bank transfer transaction and the customer service is so annoying. Until now they are not sending back my money.",4.0
"I really like use this app,reliable and convenient to use in any transaction,try to use it too!",4.0
"di maasahan, lalo na pag mag padala laging under maintenance yung pag cash in thru credit card.",3.0
I have been using gcash for a long time and it helped me a lot but for me Paymaya is a better option now because Gcash now has 15.00php charge per transaction since paymaya offers the same services as gcash but paymaya is free of charge.. For that i'll give you 1 star only..,4.0
Ayusin nio updatr nio di ko na ma open acc ko,4.0
May charge na kaya maghirap na gamitin at magdeposito,4.0
the charge is not acceptable,4.0
Please mag lagay kayo ng nfc tap payment for beep card or mag loload ng beep card using gcash sa ibang app ginagamit na to kaso mas nagagamit ko yung gcash app and para di narin sana hassle paiba iba pa ng apps thank you,0.0
Im just a kid and i dont know how to use it,4.0
"Sometimes, when I'm pressing the ""Buy Load"" button, I need to wait for an hour or a day before it works, I need to do something very urgent, it interrupts my task. Please improve your service! :D",4.0
I was a bit upset i wasnt able to add my bank account to transfer some funds it was suspended . Why ? Fix this,4.0
"Why does my linked account unionbank always ""Service Unavailable"" every 6pm in the evening!!! Now my emergency cash in has been canceled! fix the god damn app!",2.0
"Please upgrade/ Improve your App, so much laag!",3.0
nice verry happy,4.0
"Having problems downloading updates, I hope you can fix this. It's very inconvenient for me. I have been trying to log in my account the entire day, but it always prompt me to update the app and whenever I try to do so it always direct me to ""waiting for download"" and it takes like forever in this icon and no progress at all. It sucks that I have to cancel few transactions just because of your futile and abrupt undertakings. Perhaps you could make advisories/notifications next time, yes?",4.0
I cant update the app gcash you fix this,4.0
"I can't log in. It always says, unable to process the request. Geez",4.0
I cant buy load. Pls help me.,4.0
"I just updated my GCash app because they are requiring me to do so so I could proceed with my transactions. However when I updated my app, I cannot even enter my own account!",2.0
Tagal na loading pa ren,4.0
I've been using this app acouple of months but one day i cash in and then when i check my account this stupid app denied my pin and i cannot my access my accout i try to change my mpin and nothing happen .i try buy item online my mpin is working but if i log in my account in app its says something wrong .this app is not recommendable your money its not safe ...f*** your service,3.0
The update is very hassle ittakes time,4.0
Convinient to use.. pero andaming update.,4.0
This app is terrible. It keeps on lagging. Please improve.,3.0
Sobrang tagal ko ng gumagamit ng GCASH ngayon lang ako naiinis ng ganito. Hindi ako makalog-in at ang hirap hirap mag reset ng MPIN! 😠😡,4.0
Very convenient to make online payments.,4.0
cant open my gcash? what happened,1.0
Sad always unavailable..huhu😵😵😵,4.0
Gcash is really effective and usable for me.,4.0
Try this apps today,1.0
Service temporary available kung kelan kelangan,3.0
Update update update....,2.0
Laging unavailable cash in service,4.0
I can no longer access my acct after the last update,1.0
"I am using GCash for how many months now, but last September 29 I deposited money to a 2 bank accounts. Until now my the money is not yet credited to the accounts. What will happen to the money I sent? Please help me!",2.0
GCASH system down when you need it. Why :( It was very helpful pa naman noon.,4.0
I enter correct pin and prompt me that a new code i followed instructions still didnt go through.i have still money on this app. Its ridiculous u need to fix this .,4.0
"It's very helpful for me...for my e-loading and loan billing,,,and others transactions. It is the best app for cashless and for the time of pandimic. Thanks a lot Gcash.",3.0
Why there's so many bugs when using this app in Huawei phones.? . Specially after updating the app.,4.0
I can't open gcash anymore after the update,4.0
What's wrong with this apps it.keeps on lagging..,4.0
You did not refund the money you deduct.,4.0
Tang inamo ayaw moko papasukin,0.0
Unable to buy load right now! Poor service! 😫,2.0
I can't open my gcash after I updated the app. Please fix this. I tried everything to open it but it doesn't work,2.0
Bad bad bad,4.0
Too many bugs and not optimise enough to process using data connection,1.0
It's useless I actually log out my account and when I open it I can't log in unable to process request please fix,2.0
Bad didnt even give me some notif that they will have a maintenance,2.0
Ot eyu ku dinyan load,4.0
"At first I thought they did a good job because you can access the app even if you don't have data subscription to globe, so that I can load my simcard using gcash and have a data promo allocation. But then one time my data promo expired and as usual I load using gcash so can I have internet but then it asked me to update first before using the app, so how the hell can I update the app without internet connection? Suggestion, made a free access website that we can dl these necessary apps",4.0
"After the update, i cannot open my gcash",1.0
Palpak pala ito not recomended s una lang maganda,4.0
"Highly recommended. It's almost perfect. to be your E-wallet. I hope they can maintain High security. Almost all transaction you can do it here. Paying bills, buying loads, sending and recieving money, etc. Thumbs Up Gcash ❤️😊👍",4.0
"Good app pero bakit paq ban anq gcash antagal bumaik, tapos yung iba di naka acess hays...",4.0
Service badly needed during this time of pandemic,4.0
Puro kayo update tapis di nmn gumagana ng maayos... Kung kelan magloload di gumgana syatem nyo.. tapos nakuha nyo pa mag pabayad sa mga ibang transaction nyo!!!!!!,4.0
Do i need to really describe it? You know your application issues. Fix it!,3.0
"Okay sana kaso kung kilan kailangan mag buy ng load di daw pede ang daming update , pero ganun pa din naman . sayang lang ang nilalagay if emergency di magamit 😖😖😞😩😩",4.0
Please fix the app it keeps logging me out whenever I log in I have to enter my pin 3 times just so i can enter the app its so annoying,4.0
During this pandemic. Many of us are using cantactless payments.I hope that next time Gcash will upgrade their master card to a pay wave card. So that we can no longer swipe it on the terminal. And also we can use it when we are ridding to the public transportation. All we need to do is tap to pay.,4.0
Very good app very use full👍👍👍👍👌👌👌,4.0
please allow the VALID ID LIKE SCHOOL ID for verification what if someone is using gcash then they have no any Valid Id,3.0
Thanks a lot gcash😊,4.0
Inanyo lagi nalang kayong under maintenance may nagpapaload samen kagigil kayo,3.0
Its not enough my storage due update.. I have money inside. It's sad..,0.0
I cant be able to update my gcash application pls help me😭,3.0
laging try again nung nag update na aq ng latest version,0.0
NO ANNOUNCEMENT FOR SYSTEM MAINTENANCE!!!!,1.0
Fix your buy load always not available so useless ..i really hate this app its much better in paymaya its ao easy to buy load and always available i rate this a 1 star so poor service 😠,4.0
Minsan qasi Po nag loloko 😭😭,4.0
Great Apps so far thank you Gcash,3.0
Service's good and friendly to user,4.0
why i cannt open my gcash.its about version..please help,4.0
I paid 4 bills and little did I know there are already charges per transactions. I am aware of the disclaimer right before confirming the payment but it didn't show the amount of the transaction fee not until I paid it. I received multiple texts about the fee but too late since I already paid them. So sad my online bank wasn't working fine so I have to pay it using GCash. I guess I won't be using this app again. Total rip off :( Tried to save money during this pandemic :(,4.0
SERVICE UNAVAILABLE IN DOING CASH IN. PLEASE FIX THIS ASAP!,4.0
Daming bug ng app. Ayusin niyo naman to.,4.0
very nice nice nice nice,4.0
This is super helpful in this new normal.I like it,3.0
I've been using this app last few months but i cant full veryfy even if you are a student can you put back the full veryfy using the id of a students?,3.0
Tang ina mo c rey del monte to..tanug ina mo,4.0
Why this app is always updating? Last month I update it and now ill do it again!! From 5 star to 1 star im not satisfied to this app. It still keeping up the MB!!! 😒,1.0
verry good apps ever,4.0
I used to like this app before. Then the app itself cant be use and requires an update. So it leave me with have no choice. Geez! Right after updating by 0.01 millisecond the app crushed itself and cant be use again!!! The heck is that GCash?????!!!!!!!!!!!,4.0
First of all gusto ko sya dahil pinapadali nya ang transaction however lagi siyang need iupdate which is quite irritating,4.0
Fastest way to pay your bills and very easy to transact.,4.0
always logging and updating.. for maintannce always,4.0
Please put an option to delete friends from GCASH who oftenly steals the energy or better remove that feature!,4.0
That's good app but maybe sometime did not available .,4.0
how come we don't have an id like sss and etc. must have another option or another id. I need to send money but I have a verification problem.,4.0
Cant update in google play store,4.0
Where's my P50 free load???,4.0
"Thank you g cash,,you are advantage because like paying is easy smoothly. You don't need go outside,,and also transaction is nice transfer money from other apps,, good and quality ,,",2.0
5 star kase gusto ko sya hehe Yun Lang thank you,4.0
Easy to use and it is really good app,2.0
I love this app especially when u buy a load less expenses plus you have rebates Everytime you buy a load!!😍😍,4.0
Im verry happy this apps ever,4.0
Sana hindi laging nagpapa-update...,4.0
Pangit ng crash yun program,4.0
I've been using gcash for several months and I'm loving it but the new update sucks.. It's hassle now cos it always keep me log out.. Previous update was excellent but now.,4.0
Trying to update the latest version but up until now it still downloading..uninstalled the app and install again..nothing happens..,4.0
Why in times of pandemic where this app should've been helpful then you suddenly placed charges in everything you process.. Now what's your use if most people fin it ver inconvenient pay for fees per transaction?,2.0
"Good to have gcash,makes it easier to pay bills. But after making charges even for loading your account is not a good for me. Will use this app less often",0.0
"Hi..goodmorning..I find GCASH as very accessible to many ways..which is very good app on this kind of situation..My husband is not fond of paying App like this.but when gave him a load for free, he also downloaded it also..where it make easier for us instead of going to the store..also there are time when the system us down is so hard to load..I also buy thru GCASH in HBC, ny husband also amazed when he sees I can pay via GCASH.I alsl here i can send money thru my family.I really appreciated it",4.0
Puro update na nga dami pa din problema,1.0
Maganda po sya laking tulong lalo na ngayong pandimic salamat sa gcash,4.0
No to service charge,4.0
its ok but the 20pesos deduction per transaction is quite expensive,4.0
Bakit gnyn n po gcash may laman p nmn po gcash ayaw n gumana salamat po Sana maayos nio po system nio,3.0
Why i always open may app for gcash its so hard to open always processing and its too long more than 5min. Why????,3.0
Ang ayoko lang na sa darating na november may kaltas na sa pag transfer ng cash to bank.. parang pagnanakaw na kasi yun.,4.0
I've been using gcash for 4yrs. I found it so useful. Pero now nadisappoint ako. Di kasi nagreResponse ang Help Center nila. I need your immediate response. Pero walang sagot.,4.0
Very comfortable to use thanks gcash,2.0
ayos xa kya lng sana mas mataas ung wallet cap😁,0.0
Very slow is bad connection,4.0
"Extremely poor customer service, app is not user friendly and had hard time in resetting my mpin. Will give it 1 star as i cannot do anything with my remaining balance in the app. Customer service agent cannot do anything to reset my mpin despite asking to have a call to verify my identity.",4.0
GCASH please input more ID recommended like School ID or postal ID thanks.,4.0
Authentication code sending takes up hours,4.0
I've been waiting for like more than 10 minutes for the sending of authentication code because I'm purchasing something online.. Sometimes gcash sucks.,4.0
Gcash won't send authentication code and now I can't open my account. Please fix this.,4.0
"Useful sya for me, pero ito lang ata ang apps na sapilitan kung mag update, kaya 4 star lang kasi.. Pano namn yung mga wala ng space sa phone diba??",4.0
"I order gcash mastercard last june 1, 2020 but until now i still didnt received any. So far this app is good but i want my gcash mastercard. Ill rate it 5 star if i already have my gcash mastercard.",4.0
Easy to use for payment Transactions and eload,4.0
nagreset tas pagkalagay ng number yung code pamali mali kasi nalalate ng text paayos po yun salamat po,3.0
"Seriously!Does it need to update?i use it in emergency and for loading a phone but when i open it,it needs to be updated you don't need to force the app to be updated!",4.0
"Just having a problem why the heck when i enter my pin it just says Something Went Wrong, fix this",4.0
tangina bakit ayaw mag update puta kayo,4.0
"Not fully verified yet, i hope postal ID will be included for account verification. Giving you 5 stars if you can approve my request 😅",4.0
Di ako maka log in!,4.0
It's good for us because it easy to pay of my bills in light water and other's,4.0
"Kindly stop updating your app its memory consuming, or maybe you can make another app for basic purposes.",4.0
Can send money fast,4.0
Lage nalang ia update bago log in kaya wala talaga ako gana ginagamit to. Hindi gaya ng ibang app.,0.0
I love this apps very much.. almost 3years na akong gumagamit nito🥰🥰🥰🥰,4.0
"I cannot use it fully because I am not verified. I don't have any IDs that's required. If only it has an option of School ID or Tin ID, I will be able to use it. I just turned 18 this year and it's hard to get ID due to lockdown.",4.0
"This is awesome,, good and quality.",2.0
Ok na sana service nyo kung wala lang service charge.,2.0
I always rejected every time I applied for full verification even though I have the complete requirements to do...,4.0
Why do I always need to update app to log in most of the time?😞,4.0
"It's good that people are embracing cashless society today due to the pandemic. But gcash got no consideration for this, they EVEN ADDED FEES.",3.0
I don't get the point wht GCASH bundle size are 18mb+ I guess you have to improve the performance also.,4.0
not so fabulous not so amazing anymore . Its more ugly to use the more update the it gets uglier,4.0
"Maot, cgeg pa update murag kigkigon",2.0
every week update???,3.0
Always loading...needs to uninstall and install it again😔,4.0
Why tin id is not allowed to verified account?💓,2.0
"what happen sa gcash app ..,hindi ma update lakas naman nang internet",4.0
Can't log in??? Unreliable... When u needed it most.. You can't used it due to app need to uninstall then install it again... Inconvenient to use 😥,4.0
Dis app is berry yousfyul four mine✊,4.0
P8000 monthly limit and transaction/ convenience fee will be the downfall of Gcash.,4.0
Great job.. Helpful for me.. Thankyou,4.0
Very efficient and convenient to use.,3.0
Been using this app 4 years. But recently too many errors encountered.,4.0
"Worst app, worst service, worst network. They all have the worst. Uninstalling.",4.0
NAKAILANG INSTALL NA AKO WALA PA RING STUDENT ID OPTION PARA MAG VERIFY !!!!!,4.0
1 star to 5 star keep it up,4.0
"Its v good,but one thing,i cant borrow load",4.0
Update nasad..kalasa ba ug data ninyu uie..sige lng update..,4.0
Fast Transaction for Payments,4.0
nice and useful in all my payments,2.0
No issues with this app,4.0
AGENT FROM G CASH WILL CLOSED THE TICKET OF YOU'RE COMPLAINT WITHOUT GIVING A RESOLUTION AND WORST NOT RETURNING MONEY TO MY ACCOUNT,4.0
"After updating 3 days ago, logging in to the app will always result to an unexpected error. It will need two or more Try Again before successfully inputting the MPIN.",4.0
I like it so much.bec.i can buy load esealy and send money,4.0
"It is useful but needs always to update, unless u cannot use it",2.0
I'm having a hard time for always updating this app on their new version!,4.0
You started again you been able it now you unavailable again . 😠😤 Until when you will hold a payoneer to gcash method payment . It pissed me off . You put it but till now it's not working it's nonsense you better out it again .,4.0
"Gcash is good. It helps me a lot in paying bills or sending money easier, but, I hope we can unbind our gcash account from our lost apps like VIU because it's paying directly every month and I'm not even using that VIU app now. I hope you can help me.",3.0
"Poor service, been trying to open since last night but to no avail up to now.",4.0
"I have been trying to get my account verified so that I could send money / pay for certain things without using my dad's account. However, no matter how many times I try, it still wouldn't push through. It kept saying that I have exceeded my number of attempts already when in fact I haven't even tried at all ( in a day). I don't know if it's because of my phone or because of your system, regardless, I would appreciate if you could send feedback as to how I should approacg said situation.",2.0
Very unreliable. Cash-in via credit/debit card is on again off again (trouble coordinating with local bank(s) it seems. Cash in instructions don't match up with online form fields. A complete waste of time and effort. I would give zero stars if I could.,2.0
Usefully in case your run out of cash,1.0
Nakakainis sabi iupdate tapos nag loloading Lang Nakakainis!,4.0
"YOUR SERVICE IS TOO WEAK, AND THE UPDATING OF THE APP IS SO SLOW.",4.0
I'm a student and I have a paypal account. I can't transfer my money to my mobile account just because of your petty licenses. I'm 18 years old. This is the only option I have to directly transfer money to my phone number for loading purposes. Where do you expect me to get a government's license?,2.0
Having to update the app almost every week is not very convenient,4.0
Good to be having this apps.. its easy to use! Great job...,4.0
The app is great five star,4.0
Cant log in after update,4.0
Walang katapusang update amp,2.0
Mahirap mag save ng account galing sa isang promo. Hindi mabuksan ang link.,4.0
Mobile Legends Playee Here,2.0
"Well based on the 3 previous transactions it works ""Cool""....",4.0
I hate it that I need to update this app and wont let me use it unless it's updated yan nag papaupdate nanaman walang sawang update,1.0
Very easy to use of payments of bills and send money..,3.0
Cant transfer my credit card to gcash,4.0
I just don't like the update every now and then just to log in the app. Very inconvenient. Hassle.,4.0
Five star to this app😉,4.0
usefull and cofortable to use,4.0
I'll try iss app,4.0
Lagi nalang nag uupdate napaka inconvenient. Bigyan ko pa kayong negative stars eh. 🙄,4.0
Service unavailable lagi cash in ka umay,4.0
Money transfer. Very good,4.0
not much good in me..i have money in gcash but its very hard to cash out because im not fully verified..but i send all needs..haist,3.0
I'm just downloading this app right now. My friends say that this app is nice and usefull.,4.0
Great Mobile Wallet,4.0
Why PLDT was remove from the list of billers on the new update?,4.0
Dont want to update anymore,4.0
Jth and the other hg565h hgy in the office i7gf,4.0
The app has been slain ahaha,4.0
Why my account deleted 😭.. Lagi silang nagsasabi na magpasa ng ticket kahit Wala namang problema account ko.. tapos ngayon biglang delete tapos pinalitan ng bago.. Yung pera ko na Wala na lang ng bula pati account ko sa GCash,0.0
i cant pay my bill in PLDT...WHY?,2.0
Do the app needs to update to version 5.32.2...is it appropriate? incase of emergency i cant opent it coz of 5.32.a. it gud i hav pay maya,4.0
Easy to send money to frends @ family,1.0
helpful appa thanks,4.0
Great perfect awesome+,1.0
"I dont know, i cant verify my gcash account!! I already emailed you but no response.",1.0
Whats wrong with this app? My accounts been logged out and I cant log in anymore and theyre telling me to create another one? How about my balance? Im so disappointed,4.0
not okay this apps,2.0
I cant even Update This App when the app says that I need to update it first before I can open It but when I want To Update There Is No Result for Updated app,4.0
It was very bad always hard to log in,4.0
Oi globe aucin nio.service nguupdate aq. 5 days nah. D q magamit gcash q..wala internet connection khir reg load gmit. Anu yan,1.0
Super convenient and easy to use.,0.0
"For those who are new and planning to use this one, they will take charge when you cash in. I won't use this platform anymore because of this sole reason.",3.0
Usefull apps two thumps up,4.0
If only I can rate 0 stars. Gcash did ways to gain money because a lot of filipinos are already using this to transact online. They are also unresponsive on emails. Very poor customer service. I just hope someday there will be an user friendly transacting app that can beat GCASH 🙄🙄🙄,1.0
It verry nice and eassy to use gcash,4.0
"Its very convenient not to go out and paybills...just hope that govt pay would be included as well like tax, ticket and so on",4.0
keeps on showing up erros even when it's updated to the latest version,0.0
This app are helpfull to others.,3.0
"Please fix your app my husband and I were really disappointed 😞 😞 😞 😞 we used G-cash everytime we buy food, essentials, load and pay card bills but everytime we open this app we needs to updated its really hassle for us please give an action thank you 🙏🙏🙏🙏",4.0
Manila.makati city.36.2018.gaming rules of survival,2.0
More good thise app,4.0
"The true definition of ""sa una lang magaling"" I have been selling loads para maka ipon during this pandemic and inaasahan ko talaga ang yung cashback or rebates pero starting october 3, they stopped giving the 5% cashback to me. Sana may problema lang sa system kaya ganun. Pero 1 star muna rate ko sainyo. Give me all my rebates and maybe I'll rate you higher. Here is your 1 star!",4.0
"I think i dont need a update to this app, just simply as it is will fine for me, it makes heavy my app usage",3.0
"Its easy to use, but im not happy with the charges😏 But its really helpful",4.0
Mbgal nag update,2.0
Quick updates pls,3.0
"i cant log.in, it says my accnt is logged in in another device, does this mean its hacked??",3.0
Epic fail yung biometric update nyo. Haha. Nung pinagana mas lalo akong hindi na naka-login. Ano ba yan.,3.0
"It's really good, i can pay anywhere.. specially when i need to buy load, I don't need to go out to buy",3.0
"Used to rate this app 2-3 stars but overtime, their customer service has improved especially with wrong number transactions which I appreciate. I a sent money to the wrong number and got mine back within 24 hours. The app still has bugs especially upon signing in. If the devs improve on that area, i will give this app 5 stars",4.0
This is so good because you can use it if you are farming money to get a perfect day,3.0
Why is my GCASH until now is not updated? I try 2 update for days now but it didn't work? I can't use my GCASH noq,4.0
Thanks but sometimes you need fix some problems,4.0
I have a hard time in log-in to this app..not real time date history transaction and hassle in updating.. You cannot use the app..updating requires another space to your phone 😰 Update: PRO -VERY ESSENTIAL DURING THIS PANDEMIC FOR EVERY O LINE TRANSACTION. CONS -IT MADE ME SAD ABOUT THE 2% CHARGE EVERY AFTER 8K EXCEEDING.😔 ANOTHER CHARGE FOR BANK TRANSFERRING.,4.0
Panay update ang puta same parin naman bulok parin ung app,4.0
Nice and good transaction,2.0
please fix the bank card cash in. this app is almost useless when that feature is always not available,4.0
Always updating so irritable!!!!!!!!! I fall in line but when i have to pay in cashier its updating such a waste of time!!!,4.0
App is okay but I hate it when I always need to update the app. I cant log in if I will not update the app,3.0
Hassle laging kailangan update just to log in.,4.0
Mas madalas ko na syang d nagagit sa load..laging error,4.0
"Scam yung bonus na makukuha sa referral. May gumamit sa referral code ko, after 3days nagmessage sa 'kin si GCash na nakatanggap ako ng P50 pero nung chineck ko sa GCash app, wala naman. Hayss",3.0
